monthly_income,monthly_expenses,monthly_emi,cash_flow_surplus,debt_to_income,average_balance,income_stability,expense_volatility,transaction_regularity,savings_rate,failed_payment_count,recurring_obligation_amount,existing_debt_amount,credit_history_available,credit_history_length,default_probability_ground_truth,default_risk
31471.82,17906.77,1500.0,12065.05,0.0477,8603.44,0.818,0.187,0.842,0.431,0,5119.37,18000.0,0,0,0.357,0
68547.16,38336.1,3000.0,27211.06,0.0438,23047.24,0.743,0.173,0.869,0.4407,0,12648.58,54000.0,0,0,0.0448,0
67730.76,28432.6,2500.0,36798.16,0.0369,38223.34,0.949,0.097,0.922,0.5802,0,6225.74,37500.0,0,0,0.0014,0
39042.86,28109.15,3000.0,7933.7,0.0768,12339.55,0.897,0.205,0.878,0.28,1,3020.97,36000.0,0,0,0.642,1
67078.92,38689.03,5000.0,23389.89,0.0745,31936.55,0.976,0.104,0.881,0.4232,0,7723.2,75000.0,0,0,0.0131,0
73382.44,34624.33,5000.0,33758.1,0.0681,28190.78,0.972,0.1,0.925,0.5282,0,8539.86,75000.0,0,0,0.005,0
33070.81,20138.36,0.0,12932.46,0.0,10429.3,0.828,0.243,0.867,0.3911,1,5352.4,0.0,0,0,0.5096,1
41457.08,27745.38,15000.0,-1288.3,0.3618,18165.52,0.74,0.151,0.919,0.3307,0,6088.99,270000.0,1,13,0.9339,1
87108.53,52320.76,3000.0,31787.76,0.0344,31795.65,0.711,0.269,0.867,0.3994,0,6850.76,54000.0,0,0,0.0301,0
56004.08,24008.68,2500.0,29495.4,0.0446,51201.6,0.973,0.066,0.949,0.5713,0,8742.93,37500.0,0,0,0.0008,0
42477.02,31828.93,14000.0,-3351.92,0.3296,3547.74,0.656,0.349,0.596,0.2507,2,4373.63,336000.0,1,7,0.9999,1
32423.75,24135.21,3000.0,5288.53,0.0925,13139.36,0.825,0.223,0.901,0.2556,0,5548.23,36000.0,0,0,0.5143,0
49171.73,34065.1,0.0,15106.63,0.0,3691.36,0.758,0.191,0.811,0.3072,0,4954.96,0.0,0,0,0.3544,0
40913.36,26188.37,0.0,14724.99,0.0,8003.25,0.765,0.145,0.768,0.3599,0,5290.95,0.0,0,0,0.2717,1
59771.67,29116.12,2500.0,28155.55,0.0418,31301.51,0.954,0.12,0.953,0.5129,0,5471.14,37500.0,0,0,0.0054,0
88914.79,59891.63,15000.0,14023.16,0.1687,40799.89,0.806,0.242,0.812,0.3264,0,12377.05,270000.0,1,5,0.2,0
110274.03,60438.42,10000.0,39835.61,0.0907,18652.31,0.709,0.151,0.895,0.4519,0,11933.62,180000.0,1,23,0.0265,0
33782.72,24664.47,3000.0,6118.25,0.0888,16452.84,0.715,0.161,0.807,0.2699,0,4230.86,36000.0,0,0,0.5319,0
93073.31,63993.2,6000.0,23080.1,0.0645,25556.38,0.795,0.274,0.935,0.3124,0,8718.71,108000.0,0,0,0.0757,0
61778.78,32906.03,0.0,28872.76,0.0,17144.34,0.953,0.057,0.968,0.4674,0,8089.54,0.0,1,2,0.0058,0
79203.05,44731.01,6000.0,28472.04,0.0758,17319.92,0.71,0.246,0.855,0.4352,1,11704.95,108000.0,0,0,0.3341,1
35218.21,23143.99,1500.0,10574.22,0.0426,16256.74,0.77,0.144,0.831,0.3428,0,3852.63,18000.0,0,0,0.2441,1
29412.63,21834.96,1500.0,6077.68,0.051,7305.58,0.857,0.107,0.768,0.2576,0,4870.65,18000.0,0,0,0.4537,0
45574.16,32755.15,0.0,12819.01,0.0,2676.91,0.819,0.208,0.916,0.2813,0,3828.68,0.0,0,0,0.2827,0
104678.73,69509.69,15000.0,20169.04,0.1433,32216.61,0.67,0.166,0.919,0.336,0,6526.87,270000.0,0,0,0.1026,0
94249.48,47192.9,3000.0,44056.58,0.0318,18567.9,0.72,0.163,0.927,0.4993,1,12800.14,54000.0,0,0,0.0271,0
53231.13,26785.96,2500.0,23945.17,0.047,21559.1,0.908,0.08,0.973,0.4968,0,9694.35,37500.0,1,6,0.0136,0
33963.24,20391.84,3000.0,10571.39,0.0883,13722.68,0.787,0.13,0.861,0.3996,0,3375.21,36000.0,0,0,0.3112,1
33525.2,23557.79,3000.0,6967.41,0.0895,6809.5,0.833,0.101,0.774,0.2973,0,3815.87,36000.0,0,0,0.5384,1
32118.61,22483.17,3000.0,6635.44,0.0934,11379.18,0.815,0.113,0.901,0.3,1,3607.09,36000.0,0,0,0.619,1
88535.42,49992.82,6000.0,32542.6,0.0678,34709.17,0.752,0.21,0.939,0.4353,0,8171.71,108000.0,0,0,0.0133,0
75720.2,51573.76,6000.0,18146.44,0.0792,17452.24,0.693,0.168,0.878,0.3189,0,9009.73,108000.0,1,4,0.2,0
32342.49,23486.53,0.0,8855.96,0.0,12298.73,0.835,0.159,0.818,0.2738,0,4498.39,0.0,0,0,0.241,0
149734.74,97648.45,10000.0,42086.29,0.0668,26157.49,0.773,0.268,0.942,0.3479,0,11194.05,180000.0,0,0,0.0137,0
79566.96,39996.6,2500.0,37070.36,0.0314,26927.5,0.902,0.096,0.97,0.4973,0,5157.61,37500.0,0,0,0.0027,0
37054.18,23490.91,3000.0,10563.28,0.081,7543.19,0.8,0.173,0.859,0.366,0,13455.32,54000.0,1,18,0.4588,1
57684.39,33051.24,5000.0,19633.15,0.0867,26162.47,0.976,0.058,0.934,0.427,0,8553.29,75000.0,0,0,0.0179,0
57653.1,31185.52,3000.0,23467.58,0.052,21163.78,0.72,0.164,0.848,0.4591,0,14050.3,54000.0,1,8,0.085,0
27487.87,19740.39,1500.0,6247.48,0.0546,12819.03,0.88,0.139,0.817,0.2819,0,5677.85,18000.0,0,0,0.3359,0
17648.54,13777.71,18000.0,-14129.17,1.0199,3575.31,0.622,0.445,0.612,0.2193,2,5715.82,432000.0,1,31,1.0,1
30278.53,13183.86,5000.0,12094.67,0.1651,27466.66,0.925,0.13,0.952,0.5646,0,9683.84,75000.0,0,0,0.1099,0
36159.23,30896.44,6000.0,-737.21,0.1659,1363.87,0.648,0.445,0.708,0.1455,1,6726.43,144000.0,0,0,0.9981,1
143516.08,83693.99,3000.0,56822.1,0.0209,17892.22,0.686,0.162,0.893,0.4168,0,6187.53,54000.0,0,0,0.0035,0
51484.05,23390.76,0.0,28093.29,0.0,34868.86,0.932,0.072,0.915,0.5457,0,8055.05,0.0,0,0,0.0026,0
73164.14,33499.0,2500.0,37165.14,0.0342,29607.4,0.958,0.072,0.97,0.5421,0,8394.42,37500.0,0,0,0.0016,0
24185.57,15719.14,1500.0,6966.44,0.062,15286.46,0.828,0.173,0.751,0.3501,0,4266.36,18000.0,0,0,0.4669,1
36911.23,21953.12,4500.0,10458.11,0.1219,11209.88,0.787,0.106,0.774,0.4052,0,4766.61,54000.0,0,0,0.5026,0
19428.12,13809.03,1500.0,4119.09,0.0772,11896.92,0.792,0.208,0.824,0.2892,0,4985.05,18000.0,0,0,0.6231,1
69811.65,37162.3,5000.0,27649.35,0.0716,30044.39,0.914,0.098,0.971,0.4677,0,9838.32,75000.0,0,0,0.0074,0
24282.09,21268.79,6000.0,-2986.7,0.2471,2851.2,0.504,0.284,0.665,0.1241,4,4445.85,144000.0,0,0,1.0,1
33806.17,20215.02,0.0,13591.15,0.0,13345.29,0.811,0.231,0.837,0.402,0,4690.17,0.0,0,0,0.2302,0
99823.77,61724.64,6000.0,32099.13,0.0601,18982.12,0.7,0.2,0.945,0.3817,0,14114.81,108000.0,0,0,0.0423,0
43194.04,27372.63,3000.0,12821.41,0.0695,11810.74,0.751,0.186,0.893,0.3663,1,4457.47,36000.0,0,0,0.5926,0
54677.2,24929.47,0.0,29747.73,0.0,27342.49,0.978,0.117,0.923,0.5441,1,5766.16,0.0,0,0,0.0129,0
63375.78,26616.15,0.0,36759.64,0.0,28121.57,0.913,0.143,0.948,0.58,0,7777.47,0.0,0,0,0.0028,0
45742.07,24605.55,0.0,21136.52,0.0,27253.53,0.915,0.132,0.946,0.4621,0,7091.01,0.0,0,0,0.0115,0
86820.04,60240.42,15000.0,11579.62,0.1728,38686.47,0.732,0.273,0.881,0.3061,0,6494.68,270000.0,0,0,0.2947,1
38731.59,28350.98,10000.0,380.62,0.2582,3987.93,0.547,0.329,0.645,0.268,1,6242.79,240000.0,0,0,0.9989,1
40294.91,24071.06,0.0,16223.85,0.0,17301.05,0.704,0.192,0.754,0.4026,1,3550.15,0.0,0,0,0.468,1
88485.38,45669.27,10000.0,32816.11,0.113,15404.43,0.767,0.163,0.927,0.4839,0,14294.33,180000.0,1,22,0.0587,0
25154.93,17707.38,0.0,7447.55,0.0,11695.8,0.845,0.226,0.883,0.2961,0,4204.86,0.0,0,0,0.2898,0
42861.94,21023.52,2500.0,19338.41,0.0583,29665.25,0.943,0.132,0.932,0.5095,0,8315.64,37500.0,0,0,0.0197,0
30315.7,18746.78,4500.0,7068.92,0.1484,13581.27,0.882,0.186,0.869,0.3816,0,5875.66,54000.0,0,0,0.536,1
31676.96,13126.82,0.0,18550.14,0.0,44755.8,0.963,0.13,0.969,0.5856,0,7635.77,0.0,0,0,0.0031,0
37939.48,26622.48,0.0,11317.01,0.0,15774.07,0.783,0.201,0.773,0.2983,0,3193.64,0.0,0,0,0.2772,0
90994.92,54929.13,6000.0,30065.79,0.0659,33829.02,0.814,0.177,0.808,0.3963,1,6034.0,108000.0,1,18,0.0636,0
45306.24,27141.72,3000.0,15164.52,0.0662,14273.41,0.861,0.137,0.757,0.4009,0,3601.94,36000.0,0,0,0.2417,1
31858.17,23156.98,0.0,8701.19,0.0,17782.54,0.791,0.196,0.899,0.2731,0,4120.57,0.0,0,0,0.1739,0
26832.7,21171.22,14000.0,-8338.53,0.5218,2650.3,0.506,0.396,0.649,0.211,4,5145.86,336000.0,0,0,1.0,1
81765.47,43200.82,2500.0,36064.65,0.0306,22022.59,0.966,0.142,0.923,0.4716,1,6078.3,37500.0,0,0,0.0176,0
60523.32,33698.64,5000.0,21824.68,0.0826,43430.08,0.959,0.128,0.887,0.4432,0,9871.52,75000.0,0,0,0.0085,0
55428.97,26263.75,0.0,29165.22,0.0,28720.98,0.917,0.067,0.931,0.5262,0,6199.59,0.0,0,0,0.0035,0
43508.35,38524.65,6000.0,-1016.31,0.1379,2870.42,0.519,0.369,0.647,0.1145,2,5305.8,144000.0,1,6,0.9993,1
33557.52,24221.92,6000.0,3335.6,0.1788,2849.93,0.547,0.499,0.501,0.2782,2,7478.75,144000.0,1,16,0.9998,1
30427.73,24788.43,18000.0,-12360.7,0.5916,4405.22,0.697,0.362,0.712,0.1853,1,5487.25,432000.0,0,0,1.0,1
39179.95,23360.12,1500.0,14319.83,0.0383,20584.17,0.775,0.248,0.895,0.4038,0,5741.75,18000.0,0,0,0.1835,1
39359.97,24720.26,1500.0,13139.71,0.0381,12244.66,0.759,0.14,0.848,0.3719,1,4359.4,18000.0,0,0,0.4767,0
30043.97,23445.23,14000.0,-7401.26,0.466,3493.73,0.604,0.274,0.748,0.2196,3,5750.78,336000.0,1,8,1.0,1
67972.68,36669.68,0.0,31303.0,0.0,9357.38,0.905,0.101,0.94,0.4605,0,5477.88,0.0,0,0,0.0145,0
23392.79,14158.18,3000.0,6234.61,0.1282,13454.34,0.729,0.174,0.912,0.3948,0,5151.62,36000.0,0,0,0.5579,0
49443.41,24347.51,5000.0,20095.89,0.1011,32834.77,0.916,0.096,0.926,0.5076,0,9122.88,75000.0,0,0,0.0197,0
58895.86,31565.72,2500.0,24830.14,0.0424,24116.03,0.977,0.095,0.943,0.464,0,5753.09,37500.0,0,0,0.0102,0
59884.76,35692.51,2500.0,21692.26,0.0417,34762.65,0.919,0.069,0.894,0.404,0,5109.63,37500.0,0,0,0.0081,0
43548.15,31520.2,10000.0,2027.95,0.2296,4134.25,0.557,0.474,0.545,0.2762,2,6352.19,240000.0,1,30,0.9999,1
47966.87,31447.77,1500.0,15019.11,0.0313,9908.09,0.706,0.213,0.915,0.3444,0,5569.62,18000.0,0,0,0.2785,1
60537.15,33684.06,2500.0,24353.09,0.0413,51708.84,0.979,0.101,0.923,0.4436,0,7384.31,37500.0,1,1,0.0016,0
20751.22,15673.35,6000.0,-922.14,0.2891,1973.69,0.595,0.264,0.68,0.2447,1,4797.46,144000.0,1,35,0.9986,1
123403.52,79903.2,15000.0,28500.32,0.1216,24633.74,0.691,0.279,0.845,0.3525,1,8529.59,270000.0,1,23,0.3892,0
35679.67,26714.06,1500.0,7465.61,0.042,6151.87,0.81,0.204,0.915,0.2513,0,3672.46,18000.0,0,0,0.4321,1
40139.5,23527.69,0.0,16611.81,0.0,9020.21,0.878,0.149,0.846,0.4139,0,3222.09,0.0,0,0,0.1228,0
75316.4,35013.85,0.0,40302.55,0.0,27937.5,0.963,0.126,0.96,0.5351,0,8977.79,0.0,0,0,0.0015,0
40037.49,22444.35,3000.0,14593.14,0.0749,25561.49,0.679,0.178,0.809,0.4394,1,14379.07,54000.0,0,0,0.4661,0
66018.93,34875.33,6000.0,25143.6,0.0909,25089.27,0.659,0.196,0.809,0.4717,0,8391.03,108000.0,1,7,0.1379,0
44516.77,27930.32,3000.0,13586.46,0.0674,13693.66,0.768,0.13,0.806,0.3726,0,4101.43,36000.0,0,0,0.2817,0
104491.91,59506.86,6000.0,38985.06,0.0574,16836.33,0.762,0.253,0.836,0.4305,0,12496.58,108000.0,0,0,0.0508,0
26262.44,19211.12,10000.0,-2948.68,0.3808,5981.3,0.533,0.357,0.602,0.2685,3,4769.53,240000.0,1,15,1.0,1
70972.62,32761.32,0.0,38211.3,0.0,42991.81,0.924,0.109,0.913,0.5384,0,7898.94,0.0,0,0,0.0008,0
33801.51,22079.04,1500.0,10222.47,0.0444,6668.92,0.851,0.128,0.911,0.3468,0,3900.75,18000.0,0,0,0.2406,0
73035.24,47426.85,15000.0,10608.39,0.2054,34625.24,0.803,0.155,0.924,0.3506,0,12023.61,270000.0,1,23,0.2003,1
60988.57,24961.81,0.0,36026.75,0.0,22538.56,0.947,0.081,0.949,0.5907,0,7102.2,0.0,1,1,0.0027,0
72148.15,40384.42,6000.0,25763.72,0.0832,32591.24,0.812,0.275,0.849,0.4403,0,7250.4,108000.0,0,0,0.0633,0
26815.64,18861.41,14000.0,-6045.77,0.5221,2130.22,0.629,0.295,0.698,0.2966,1,4539.98,336000.0,0,0,0.9999,1
31993.08,23046.94,3000.0,5946.13,0.0938,6473.4,0.789,0.209,0.847,0.2796,0,5177.62,36000.0,0,0,0.6887,0
121783.11,77526.69,6000.0,38256.42,0.0493,36884.25,0.824,0.174,0.933,0.3634,0,7125.28,108000.0,1,10,0.0036,0
131469.36,73839.98,3000.0,54629.38,0.0228,18894.05,0.728,0.241,0.899,0.4383,0,14892.5,54000.0,1,22,0.0058,0
36644.95,21155.78,1500.0,13989.17,0.0409,10427.65,0.804,0.186,0.877,0.4227,1,5634.78,18000.0,0,0,0.4993,0
28235.87,16528.25,1500.0,10207.62,0.0531,8771.25,0.811,0.134,0.871,0.4146,0,3062.94,18000.0,0,0,0.3002,0
62775.05,29474.49,0.0,33300.56,0.0,39921.27,0.919,0.06,0.962,0.5305,0,6461.47,0.0,0,0,0.0009,0
84143.58,51719.65,6000.0,26423.93,0.0713,24341.36,0.706,0.191,0.92,0.3853,2,9132.37,108000.0,0,0,0.347,0
40528.77,28642.44,1500.0,10386.34,0.037,18258.3,0.882,0.233,0.884,0.2933,0,3924.38,18000.0,0,0,0.2038,0
98875.8,43230.43,2500.0,53145.37,0.0253,30461.83,0.937,0.112,0.904,0.5628,0,6051.01,37500.0,1,6,0.0006,0
38758.36,22980.95,4500.0,11277.41,0.1161,11010.1,0.807,0.143,0.862,0.4071,0,5460.82,54000.0,0,0,0.4076,1
38112.66,27398.52,0.0,10714.15,0.0,12261.58,0.77,0.211,0.861,0.2811,0,4068.61,0.0,0,0,0.2724,1
25366.71,15519.63,0.0,9847.08,0.0,16607.29,0.782,0.129,0.914,0.3882,0,5739.91,0.0,0,0,0.1129,0
42170.66,22230.31,2500.0,17440.34,0.0593,23990.78,0.937,0.056,0.972,0.4728,1,7155.22,37500.0,0,0,0.0527,0
53880.58,26466.87,5000.0,22413.71,0.0928,27718.95,0.901,0.108,0.968,0.5088,0,5916.28,75000.0,0,0,0.0196,0
34219.73,21507.11,3000.0,9712.62,0.0877,7228.36,0.824,0.161,0.841,0.3715,1,3339.64,36000.0,0,0,0.7382,1
35594.09,22574.38,0.0,13019.71,0.0,10905.71,0.831,0.112,0.76,0.3658,0,5873.36,0.0,0,0,0.1931,1
30000.0,14315.16,0.0,15684.84,0.0,35781.98,0.941,0.094,0.907,0.5228,0,6556.19,0.0,0,0,0.0089,0
32238.7,22200.13,0.0,10038.56,0.0,12282.79,0.848,0.212,0.861,0.3114,0,3263.9,0.0,0,0,0.2373,0
75305.98,51851.86,6000.0,17454.12,0.0797,17977.78,0.843,0.163,0.872,0.3115,0,11671.89,108000.0,0,0,0.1366,0
44957.45,26200.86,3000.0,15756.59,0.0667,8627.2,0.726,0.105,0.817,0.4172,1,3331.03,36000.0,0,0,0.561,0
31455.98,21813.35,0.0,9642.63,0.0,16375.14,0.792,0.14,0.827,0.3065,0,5286.03,0.0,0,0,0.1754,0
59857.65,26819.96,2500.0,30537.7,0.0418,32590.06,0.95,0.055,0.941,0.5519,0,8737.21,37500.0,1,7,0.0028,0
48559.97,29126.11,1500.0,17933.86,0.0309,14892.98,0.893,0.145,0.788,0.4002,0,4676.4,18000.0,0,0,0.1195,0
16345.27,13529.21,14000.0,-11183.94,0.8565,4297.7,0.619,0.29,0.659,0.1723,2,4074.37,336000.0,1,35,1.0,1
33566.28,20298.01,1500.0,11768.27,0.0447,13336.14,0.819,0.216,0.855,0.3953,0,5737.06,18000.0,0,0,0.3067,1
53363.25,25614.3,2500.0,25248.95,0.0468,25322.82,0.903,0.063,0.891,0.52,0,6214.32,37500.0,0,0,0.0126,0
50811.82,26200.65,0.0,24611.17,0.0,41612.22,0.975,0.084,0.98,0.4844,1,8894.12,0.0,0,0,0.0045,0
69384.85,34955.72,0.0,34429.12,0.0,54065.26,0.937,0.114,0.973,0.4962,0,9285.58,0.0,1,6,0.0004,0
31647.48,17921.59,1500.0,12225.89,0.0474,20191.08,0.899,0.107,0.868,0.4337,0,4946.18,18000.0,0,0,0.0856,0
53221.89,22261.24,5000.0,25960.65,0.0939,47190.36,0.935,0.117,0.933,0.5817,0,9763.73,75000.0,0,0,0.004,0
56837.69,32474.06,1500.0,22863.63,0.0264,9659.17,0.715,0.182,0.844,0.4287,0,5175.17,18000.0,0,0,0.1713,0
39437.33,26473.33,0.0,12964.0,0.0,15811.28,0.872,0.24,0.882,0.3287,1,3906.9,0.0,0,0,0.3554,0
19409.97,16183.26,14000.0,-10773.29,0.7213,2937.59,0.557,0.257,0.55,0.1662,1,4670.25,336000.0,0,0,1.0,1
66653.12,35268.12,0.0,31385.0,0.0,28761.85,0.937,0.091,0.903,0.4709,0,7639.48,0.0,0,0,0.0036,0
119007.37,73263.13,15000.0,30744.25,0.126,17912.24,0.727,0.285,0.923,0.3844,0,11890.63,270000.0,0,0,0.1554,0
33516.35,25674.0,10000.0,-2157.65,0.2984,1586.14,0.622,0.477,0.614,0.234,4,6371.25,240000.0,0,0,1.0,1
37306.45,24102.51,0.0,13203.93,0.0,12166.69,0.787,0.212,0.828,0.3539,0,3755.78,0.0,0,0,0.2523,0
64087.53,33422.08,0.0,30665.45,0.0,22897.18,0.932,0.091,0.913,0.4785,0,6729.79,0.0,0,0,0.0057,0
94597.37,56864.26,6000.0,31733.1,0.0634,16288.1,0.796,0.233,0.872,0.3989,0,13220.61,108000.0,1,16,0.0701,0
32022.71,23790.62,6000.0,2232.09,0.1874,2943.78,0.606,0.437,0.603,0.2571,2,5958.88,144000.0,0,0,0.9996,1
25621.77,17403.27,0.0,8218.51,0.0,7162.31,0.719,0.199,0.843,0.3208,0,3457.33,0.0,0,0,0.4495,0
66123.96,35741.01,0.0,30382.95,0.0,32044.45,0.954,0.074,0.912,0.4595,0,8878.78,0.0,0,0,0.0025,0
44647.82,21829.61,2500.0,20318.21,0.056,37381.93,0.951,0.129,0.909,0.5111,0,7200.92,37500.0,0,0,0.0108,0
73791.81,32065.95,0.0,41725.86,0.0,47975.45,0.964,0.066,0.899,0.5655,1,8586.3,0.0,0,0,0.0008,0
80103.24,43725.49,5000.0,31377.75,0.0624,31195.13,0.917,0.114,0.884,0.4541,0,8567.64,75000.0,0,0,0.0075,0
56304.03,23026.55,2500.0,30777.48,0.0444,40766.65,0.974,0.122,0.938,0.591,0,5076.88,37500.0,0,0,0.0022,0
37141.61,24369.62,3000.0,9771.99,0.0808,16570.18,0.856,0.196,0.91,0.3439,1,5840.66,36000.0,0,0,0.5144,0
109955.98,57259.58,3000.0,49696.4,0.0273,35054.16,0.651,0.171,0.866,0.4792,0,14114.97,54000.0,1,4,0.0028,0
41937.83,30995.83,4500.0,6441.99,0.1073,14073.03,0.895,0.162,0.793,0.2609,0,3897.82,54000.0,0,0,0.487,0
120977.01,67163.53,6000.0,47813.48,0.0496,26329.95,0.763,0.291,0.84,0.4448,1,13243.73,108000.0,1,19,0.0397,0
51210.53,29357.37,2500.0,19353.16,0.0488,24071.51,0.917,0.112,0.925,0.4267,0,7659.29,37500.0,0,0,0.0264,0
57299.01,32052.0,1500.0,23747.02,0.0262,8461.64,0.752,0.105,0.771,0.4406,0,3548.62,18000.0,0,0,0.1386,0
56523.58,29395.62,3000.0,24127.96,0.0531,23437.64,0.81,0.205,0.824,0.4799,0,10997.8,54000.0,0,0,0.0762,0
79975.54,42048.57,0.0,37926.96,0.0,39811.48,0.942,0.089,0.95,0.4742,0,5409.0,0.0,0,0,0.0007,0
107657.03,71979.8,3000.0,32677.23,0.0279,22505.38,0.831,0.216,0.909,0.3314,0,10546.01,54000.0,0,0,0.0201,0
24403.41,18847.34,18000.0,-12443.93,0.7376,1738.06,0.688,0.305,0.716,0.2277,1,7882.56,432000.0,1,6,1.0,1
35407.73,24910.18,0.0,10497.55,0.0,10537.55,0.894,0.195,0.868,0.2965,0,5678.12,0.0,0,0,0.2014,1
93628.48,57745.58,6000.0,29882.9,0.0641,27288.13,0.781,0.196,0.836,0.3832,0,7945.38,108000.0,0,0,0.0383,0
26658.78,22990.78,18000.0,-14331.99,0.6752,4689.69,0.689,0.421,0.553,0.1376,1,4588.8,432000.0,1,19,1.0,1
52602.14,37075.47,6000.0,9526.67,0.1141,2328.28,0.587,0.408,0.543,0.2952,3,5457.62,144000.0,1,8,0.9996,1
108430.63,62936.83,10000.0,35493.8,0.0922,19753.99,0.837,0.153,0.802,0.4196,0,11817.54,180000.0,0,0,0.039,0
80000.68,39675.01,2500.0,37825.67,0.0312,27287.55,0.97,0.081,0.95,0.5041,0,6013.08,37500.0,0,0,0.002,0
30695.85,23928.84,10000.0,-3232.99,0.3258,2629.77,0.624,0.475,0.583,0.2205,3,4373.92,240000.0,0,0,1.0,1
59771.16,34628.76,0.0,25142.4,0.0,23914.11,0.956,0.08,0.884,0.4206,0,9174.27,0.0,0,0,0.0087,0
63948.78,28059.15,2500.0,33389.64,0.0391,31793.98,0.94,0.125,0.929,0.5612,0,7849.55,37500.0,0,0,0.0038,0
32349.14,16272.83,2500.0,13576.31,0.0773,9252.64,0.976,0.115,0.908,0.497,0,8136.12,37500.0,0,0,0.142,1
49546.07,20430.86,5000.0,24115.21,0.1009,11424.29,0.928,0.141,0.895,0.5876,0,7411.58,75000.0,0,0,0.0907,0
31747.87,28107.96,10000.0,-6360.09,0.315,2788.05,0.519,0.326,0.625,0.1147,1,5866.25,240000.0,1,32,0.9997,1
33985.61,22735.46,1500.0,9750.15,0.0441,8971.06,0.869,0.208,0.767,0.331,0,3339.04,18000.0,0,0,0.4782,0
34665.12,23339.3,1500.0,9825.82,0.0433,10357.08,0.735,0.249,0.822,0.3267,0,3361.71,18000.0,0,0,0.5549,0
62792.18,37035.35,0.0,25756.83,0.0,33516.38,0.935,0.1,0.95,0.4102,0,9319.43,0.0,0,0,0.0036,0
98988.91,45061.18,0.0,53927.73,0.0,32532.42,0.939,0.119,0.957,0.5448,0,6707.92,0.0,1,10,0.0003,0
33166.89,21242.37,3000.0,8924.53,0.0905,8038.29,0.856,0.228,0.796,0.3595,0,3849.75,36000.0,0,0,0.6313,1
31348.17,21427.71,1500.0,8420.46,0.0478,13716.03,0.862,0.121,0.883,0.3165,1,5553.13,18000.0,0,0,0.4242,1
63046.62,40734.43,10000.0,12312.2,0.1586,39564.64,0.776,0.269,0.867,0.3539,0,11031.61,180000.0,0,0,0.2242,0
61416.42,34501.3,2500.0,24415.12,0.0407,28398.16,0.901,0.097,0.909,0.4382,0,7023.46,37500.0,1,1,0.0117,0
88184.63,44861.1,6000.0,37323.53,0.068,14505.93,0.675,0.276,0.817,0.4913,0,10689.86,108000.0,1,16,0.122,0
33885.27,23763.84,1500.0,8621.43,0.0443,10565.52,0.822,0.106,0.88,0.2987,0,5891.67,18000.0,0,0,0.2348,0
48290.85,21014.64,2500.0,24776.21,0.0518,14876.97,0.957,0.07,0.896,0.5648,0,9559.88,37500.0,0,0,0.0251,0
32921.64,22808.43,3000.0,7113.21,0.0911,5547.48,0.737,0.203,0.81,0.3072,1,3896.76,36000.0,0,0,0.8951,1
28439.44,15894.77,1500.0,11044.67,0.0527,12214.06,0.846,0.169,0.865,0.4411,0,4889.4,18000.0,0,0,0.2624,1
45883.06,20819.04,0.0,25064.02,0.0,35931.71,0.936,0.127,0.917,0.5463,0,6257.33,0.0,0,0,0.0045,0
131014.13,76413.2,15000.0,39600.93,0.1145,22906.66,0.847,0.25,0.93,0.4168,0,14411.59,270000.0,1,23,0.0256,0
65440.26,29567.48,0.0,35872.78,0.0,44937.94,0.972,0.056,0.939,0.5482,0,6933.46,0.0,1,10,0.0004,0
59146.52,28488.43,0.0,30658.08,0.0,12399.47,0.908,0.104,0.91,0.5183,0,6596.02,0.0,0,0,0.0145,0
38030.19,21100.96,1500.0,15429.23,0.0394,12976.96,0.874,0.216,0.869,0.4452,0,4973.21,18000.0,0,0,0.1936,0
108309.38,60154.81,3000.0,45154.57,0.0277,26375.37,0.824,0.244,0.8,0.4446,0,13720.7,54000.0,0,0,0.0103,0
41624.41,30398.12,1500.0,9726.29,0.036,11042.5,0.811,0.15,0.791,0.2697,0,3318.88,18000.0,0,0,0.348,1
50014.77,25203.52,2500.0,22311.26,0.05,32709.57,0.959,0.073,0.909,0.4961,0,9915.63,37500.0,0,0,0.0081,0
40321.1,28947.66,10000.0,1373.44,0.248,3820.45,0.512,0.343,0.745,0.2821,1,6249.49,240000.0,0,0,0.9982,1
76871.75,43617.3,10000.0,23254.45,0.1301,22873.7,0.671,0.184,0.801,0.4326,1,11329.31,180000.0,1,16,0.4776,1
29907.03,18848.83,1500.0,9558.21,0.0502,13042.29,0.812,0.118,0.756,0.3698,0,5177.77,18000.0,0,0,0.3419,0
37333.35,22298.91,1500.0,13534.44,0.0402,5276.85,0.723,0.119,0.762,0.4027,0,4482.22,18000.0,0,0,0.4288,0
67264.99,33117.56,5000.0,29147.44,0.0743,35539.69,0.937,0.061,0.979,0.5077,0,7749.42,75000.0,0,0,0.0031,0
38784.4,19833.25,2500.0,16451.16,0.0645,33496.31,0.921,0.088,0.907,0.4886,0,8624.91,37500.0,1,2,0.0188,1
41826.4,25992.9,4500.0,11333.51,0.1076,12134.41,0.708,0.239,0.781,0.3786,0,3168.68,54000.0,0,0,0.6923,0
25646.93,20471.09,10000.0,-4824.15,0.3899,1554.75,0.634,0.494,0.652,0.2018,3,4352.02,240000.0,1,19,1.0,1
47749.34,35603.38,6000.0,6145.96,0.1257,1528.37,0.575,0.326,0.563,0.2544,1,7346.99,144000.0,0,0,0.9957,1
